x [mm];y [mm];Velocity u [m/s];Velocity v [m/s];Reynolds stress Rxx [(m/s)^2];Reynolds stress Rxy [(m/s)^2];Reynolds stress Ryy [(m/s)^2]
0.171168;9.0127;7.25485;0.797773;0.0013036;-0.000440776;0.00108994
0.527755;9.0127;7.25862;0.795421;0.00129359;-0.000421946;0.00112432
0.884342;9.0127;7.26386;0.793211;0.00134261;-0.000420411;0.00118383
1.24093;9.0127;7.2687;0.791681;0.00134541;-0.000425734;0.00112938
1.59752;9.0127;7.27149;0.787196;0.00126199;-0.000429258;0.00111058
1.9541;9.0127;7.27327;0.782287;0.00132428;-0.000461488;0.00119301
2.31069;9.0127;7.27807;0.779724;0.00152628;-0.000465297;0.00133801
2.66728;9.0127;7.28266;0.777403;0.00172362;-0.000494076;0.00132239
3.02387;9.0127;7.28448;0.772313;0.00168702;-0.000518676;0.001414
3.38045;9.0127;7.28637;0.762904;0.0015042;-0.000442475;0.0014575
3.73704;9.0127;7.28644;0.75051;0.00133813;-0.000486609;0.00154527
4.09363;9.0127;7.28839;0.74104;0.00135426;-0.00053384;0.00158934
4.45021;9.0127;7.29564;0.738713;0.00141543;-0.000525839;0.00161966
4.8068;9.0127;7.3039;0.741917;0.00135999;-0.000459754;0.00153875
5.16339;9.0127;7.31028;0.744603;0.00140223;-0.000455554;0.00152272
5.51998;9.0127;7.31691;0.743125;0.00150421;-0.000471825;0.00163326
5.87656;9.0127;7.32498;0.735859;0.00161091;-0.00057901;0.00173899
6.23315;9.0127;7.3345;0.727053;0.00176537;-0.000560818;0.00168337
6.58974;9.0127;7.34182;0.724314;0.00192144;-0.000534799;0.00166949
6.94632;9.0127;7.34446;0.732768;0.00191432;-0.000538206;0.00178385
7.30291;9.0127;7.34397;0.74714;0.00185463;-0.000531725;0.00174576
7.6595;9.0127;7.34037;0.758766;0.00182196;-0.000451056;0.0016879
8.01609;9.0127;7.33104;0.766189;0.0019069;-0.00044212;0.00157849
8.37267;9.0127;7.31953;0.772076;0.00222366;-0.000492481;0.00141147
8.72926;9.0127;7.31459;0.772012;0.00224548;-0.000485734;0.00147376
9.08585;9.0127;7.32636;0.765901;0.00242498;-0.000568877;0.00157803
9.44244;9.0127;7.34827;0.759407;0.00278261;-0.000452653;0.0016632
9.79902;9.0127;7.37257;0.756367;0.00348068;-0.000507392;0.00191469
10.1556;9.0127;7.38633;0.757851;0.00321795;-0.000555906;0.00188291
10.5122;9.0127;7.38467;0.761195;0.0031501;-0.000669013;0.00202351
10.8688;9.0127;7.37232;0.75408;0.00325015;-0.000738643;0.00195191
11.2254;9.0127;7.36433;0.740148;0.00362056;-0.00092943;0.00183682
11.582;9.0127;7.36561;0.731226;0.00414775;-0.000863213;0.00157053
11.9385;9.0127;7.36401;0.726622;0.00408974;-0.000542713;0.00140962
12.2951;9.0127;7.36383;0.722115;0.00409972;-0.000464296;0.00147509
12.6517;9.0127;7.37262;0.716063;0.00444122;-0.000442196;0.00148488
13.0083;9.0127;7.38841;0.705513;0.00477063;-0.000741746;0.00162031
13.3649;9.0127;7.40155;0.696169;0.00482251;-0.000763651;0.00164562
13.7215;9.0127;7.40546;0.687211;0.00470541;-0.0006035;0.00182185
14.0781;9.0127;7.40826;0.678254;0.00441931;-0.000340974;0.00185246
14.4347;9.0127;7.40909;0.672755;0.00386684;-0.000392546;0.00175802
14.7912;9.0127;7.41513;0.673323;0.00414468;-0.000482243;0.00183738
15.1478;9.0127;7.41729;0.676485;0.0041685;-0.000520126;0.0020239
15.5044;9.0127;7.41817;0.681655;0.0036168;-0.000512975;0.00189968
15.861;9.0127;7.41629;0.685197;0.00327873;-0.000498127;0.00180123
16.2176;9.0127;7.41914;0.687972;0.00367433;-0.000549549;0.00189602
16.5742;9.0127;7.4233;0.691498;0.00429822;-0.000749346;0.00192259
16.9308;9.0127;7.42407;0.696157;0.00441754;-0.000879984;0.00217998
17.2874;9.0127;7.42859;0.69665;0.00378788;-0.000706786;0.00239698
17.6439;9.0127;7.44079;0.690127;0.00324342;-0.000629411;0.00239526
18.0005;9.0127;7.45214;0.682486;0.00297137;-0.000462789;0.00232805
18.3571;9.0127;7.45285;0.678525;0.00266044;-0.000449564;0.00248599
18.7137;9.0127;7.44906;0.675094;0.0026514;-0.000487256;0.00260424
19.0703;9.0127;7.45353;0.671012;0.0027624;-0.000446217;0.00234157
19.4269;9.0127;7.46671;0.668046;0.00286207;-0.000664755;0.00233268
19.7835;9.0127;7.48191;0.667048;0.00298256;-0.000649499;0.00214353
20.1401;9.0127;7.49172;0.664583;0.00314214;-0.000608874;0.00198984
20.4966;9.0127;7.49356;0.659772;0.00330206;-0.000383902;0.00204576
20.8532;9.0127;7.4914;0.652658;0.00322267;-0.000237706;0.00232944
21.2098;9.0127;7.48937;0.644464;0.00311561;-0.000198942;0.00265039
21.5664;9.0127;7.48536;0.636001;0.00287319;-0.000276167;0.00268208
21.923;9.0127;7.47981;0.629757;0.00300358;-0.000146038;0.00277102
22.2796;9.0127;7.47413;0.621989;0.00305286;0.000236323;0.00314895
22.6362;9.0127;7.47057;0.610478;0.00329057;0.000419974;0.00351207
22.9927;9.0127;7.47477;0.598873;0.00401066;0.000652519;0.00406923
23.3493;9.0127;7.48812;0.594225;0.00477666;0.00126003;0.00531286
23.7059;9.0127;7.50349;0.595823;0.00515555;0.0015538;0.0059715
24.0625;9.0127;7.50446;0.596149;0.0055699;0.000910208;0.0054479
24.4191;9.0127;7.49657;0.600089;0.00500184;-0.000155951;0.00476488
24.7757;9.0127;7.48769;0.614876;0.00472548;-0.000886384;0.00482719
25.1323;9.0127;7.47628;0.631512;0.00433619;-0.00138393;0.00506528
25.4889;9.0127;7.47123;0.63139;0.00367793;-0.00129815;0.00507054
25.8454;9.0127;7.47969;0.609783;0.00348991;-0.00108563;0.00518196
26.202;9.0127;7.50195;0.580877;0.00343505;-0.000941672;0.00499402
26.5586;9.0127;7.52189;0.562007;0.00376171;-0.000822932;0.00499465
26.9152;9.0127;7.53709;0.561386;0.00429385;-0.000743219;0.00604659
27.2718;9.0127;7.54944;0.569214;0.00454344;-0.000513604;0.00805523
27.6284;9.0127;7.55877;0.572032;0.00446484;0.000271664;0.0099175
27.985;9.0127;7.56092;0.565421;0.00457282;0.000738711;0.0106898
28.3416;9.0127;7.55415;0.556267;0.00436297;0.000614813;0.010086
28.6981;9.0127;7.55013;0.5569;0.00387629;0.000373743;0.00860026
29.0547;9.0127;7.55294;0.562425;0.00391581;-8.09049e-05;0.00797105
29.4113;9.0127;7.55239;0.568553;0.00446068;-0.00013605;0.0082631
29.7679;9.0127;7.55135;0.563357;0.0046081;-0.000101341;0.00745986
30.1245;9.0127;7.55022;0.551769;0.0050749;-0.000100345;0.0066117
30.4811;9.0127;7.55346;0.543916;0.00616095;-0.000344491;0.00659047
30.8377;9.0127;7.55044;0.538058;0.00757708;-0.00101161;0.00641541
31.1943;9.0127;7.54824;0.537186;0.00702135;-0.000314815;0.00697581
31.5508;9.0127;7.55031;0.540166;0.00681454;0.000437248;0.00786179
31.9074;9.0127;7.55099;0.54294;0.00624558;1.80795e-05;0.00850297
32.264;9.0127;7.55325;0.543192;0.00495512;-0.0002963;0.00864451
32.6206;9.0127;7.56134;0.542302;0.00399218;-9.67838e-05;0.00869182
32.9772;9.0127;7.57178;0.53639;0.00385319;-6.87069e-05;0.00941049
33.3338;9.0127;7.58227;0.532244;0.00441065;0.000339842;0.0097399
33.6904;9.0127;7.58365;0.524418;0.0052223;0.000705056;0.00995885
34.047;9.0127;7.58372;0.512288;0.00558199;0.00119823;0.00958226
34.4035;9.0127;7.59085;0.501703;0.00661558;0.00110954;0.00887787
34.7601;9.0127;7.59601;0.49587;0.00690069;0.00088189;0.00843702
35.1167;9.0127;7.59881;0.491089;0.00730021;0.00120603;0.0082998
35.4733;9.0127;7.59903;0.480789;0.00731921;0.00176135;0.00855969
35.8299;9.0127;7.59958;0.468189;0.00810723;0.00239181;0.00929451
36.1865;9.0127;7.59817;0.456775;0.00914641;0.00335537;0.0109101
36.5431;9.0127;7.59188;0.454337;0.00979533;0.0041854;0.0121553
36.8996;9.0127;7.59744;0.461914;0.0107384;0.00503963;0.0132039
37.2562;9.0127;7.60766;0.464785;0.0100706;0.00613093;0.014917
37.6128;9.0127;7.61151;0.458877;0.00849628;0.0063311;0.0183455
37.9694;9.0127;7.60848;0.449822;0.00708065;0.00585431;0.0211251
38.326;9.0127;7.60687;0.44912;0.0069698;0.00421471;0.0215378
38.6826;9.0127;7.61277;0.457773;0.00672683;0.00303397;0.0200436
39.0392;9.0127;7.63023;0.462587;0.00674822;0.0027406;0.0191903
39.3958;9.0127;7.65308;0.460208;0.00670999;0.0029101;0.0182404
39.7523;9.0127;7.6693;0.456294;0.00705281;0.00315101;0.0167354
40.1089;9.0127;7.67245;0.450692;0.00671226;0.00313462;0.0154045
40.4655;9.0127;7.66897;0.438444;0.00591908;0.0029909;0.0140064
40.8221;9.0127;7.66343;0.416798;0.00558946;0.00309744;0.0126822
41.1787;9.0127;7.65685;0.389958;0.00567052;0.00282333;0.0109905
41.5353;9.0127;7.64926;0.372833;0.00512636;0.00167997;0.00977955
41.8919;9.0127;7.64454;0.368953;0.00437807;0.000429652;0.00927247
42.2485;9.0127;7.64677;0.373869;0.0045049;2.05168e-05;0.0099826
42.605;9.0127;7.65912;0.377505;0.00501793;0.000251691;0.010974
42.9616;9.0127;7.6711;0.378393;0.00506037;0.000448513;0.0119103
43.3182;9.0127;7.6753;0.369896;0.00532075;0.000445907;0.0125189
43.6748;9.0127;7.67475;0.355759;0.00612497;0.000404956;0.014228
44.0314;9.0127;7.67821;0.346371;0.00755387;-0.00045616;0.0181087
44.388;9.0127;7.68807;0.339238;0.00854086;-0.00124873;0.0201834
44.7446;9.0127;7.69431;0.343521;0.0100334;-0.00243467;0.0199527
45.1012;9.0127;7.69277;0.359626;0.00881757;-0.0020301;0.0182422
45.4577;9.0127;7.6876;0.374243;0.008418;-0.00208737;0.0185863
45.8143;9.0127;7.68278;0.371211;0.0101692;-0.00356477;0.0262935
-44.7588;8.65611;6.86457;0.576073;0.00573853;0.000700754;0.00578686
-44.4022;8.65611;6.85521;0.583822;0.00363121;0.000192638;0.00268608
-44.0456;8.65611;6.86107;0.587974;0.00411941;-9.09134e-05;0.00241713
-43.6891;8.65611;6.86988;0.589168;0.00563709;-6.97393e-05;0.00248242
-43.3325;8.65611;6.87578;0.587622;0.00694018;5.06341e-05;0.00244618
-42.9759;8.65611;6.88809;0.582679;0.0070824;0.000412981;0.00247329
-42.6193;8.65611;6.89829;0.581947;0.00630253;0.000593099;0.0023103
-42.2627;8.65611;6.89772;0.590454;0.00560161;0.000613933;0.00205803
-41.9061;8.65611;6.89033;0.604883;0.00438474;0.00057319;0.00226956
-41.5495;8.65611;6.88116;0.617863;0.00427274;0.000814228;0.00194821
-41.1929;8.65611;6.87391;0.622992;0.00424312;0.000746234;0.00162408
-40.8364;8.65611;6.86844;0.624546;0.00406809;0.000450346;0.00159322
-40.4798;8.65611;6.86221;0.626676;0.00412606;0.000252266;0.00173284
-40.1232;8.65611;6.8636;0.62851;0.00356414;-0.000108702;0.00183424
-39.7666;8.65611;6.87277;0.628673;0.00387098;-0.000226549;0.00186514
-39.41;8.65611;6.87868;0.634168;0.00379322;5.36426e-06;0.00146711
-39.0534;8.65611;6.87777;0.649915;0.00398512;2.67592e-05;0.00125234
-38.6968;8.65611;6.87537;0.666089;0.00427862;0.000493784;0.00143762
-38.3402;8.65611;6.8776;0.669048;0.00472877;0.000699674;0.00146251
-37.9837;8.65611;6.87849;0.66422;0.00529569;0.000770098;0.00144639
-37.6271;8.65611;6.87396;0.657889;0.00606497;0.00102667;0.00150286
-37.2705;8.65611;6.87266;0.656272;0.00577165;0.00116613;0.00175746
-36.9139;8.65611;6.87932;0.660234;0.00474698;0.00110519;0.00146807
-36.5573;8.65611;6.89168;0.670748;0.00452103;0.000734338;0.00136752
-36.2007;8.65611;6.8979;0.681984;0.00381726;0.000310421;0.00130578
-35.8441;8.65611;6.89818;0.687807;0.00328747;0.000147144;0.00118047
-35.4876;8.65611;6.89716;0.694113;0.00341493;0.000336169;0.00102372
-35.131;8.65611;6.90062;0.699105;0.00291978;0.000417334;0.000991203
-34.7744;8.65611;6.90626;0.702577;0.00277407;0.000305177;0.00100227
-34.4178;8.65611;6.91179;0.705423;0.00256841;0.00026765;0.00104117
-34.0612;8.65611;6.91567;0.706133;0.0032492;0.000214678;0.00097887
-33.7046;8.65611;6.92043;0.70785;0.0032936;5.26859e-05;0.00109168
-33.348;8.65611;6.92576;0.708679;0.00321134;-0.000158116;0.0013287
-32.9914;8.65611;6.93616;0.710133;0.00272198;-0.000182899;0.00125591
-32.6349;8.65611;6.94752;0.710404;0.00264944;-2.16076e-06;0.00114324
-32.2783;8.65611;6.95257;0.709265;0.00273437;7.38541e-05;0.00106497
-31.9217;8.65611;6.94893;0.708023;0.00250644;-0.000152936;0.00115588
-31.5651;8.65611;6.93841;0.709002;0.00257811;-6.05138e-05;0.00124018
-31.2085;8.65611;6.92611;0.707587;0.00295084;-0.000165118;0.00121632
-30.8519;8.65611;6.92403;0.705459;0.00302398;-0.000349356;0.00109758
-30.4953;8.65611;6.92614;0.702432;0.00290938;-0.000312911;0.00127576
-30.1387;8.65611;6.9247;0.701091;0.00272391;-0.000456555;0.00155169
-29.7822;8.65611;6.93024;0.705667;0.00229452;-0.000481692;0.00121394
-29.4256;8.65611;6.9393;0.71185;0.00214141;-0.000287602;0.00109156
-29.069;8.65611;6.94807;0.716013;0.00221952;-0.000231631;0.00115718
-28.7124;8.65611;6.95928;0.721143;0.00218647;-0.00023415;0.00121662
-28.3558;8.65611;6.96316;0.730405;0.00226972;-0.00016004;0.00119423
-27.9992;8.65611;6.96016;0.739825;0.00241348;-0.000131658;0.00097039
-27.6426;8.65611;6.96146;0.748785;0.00233126;6.86588e-05;0.000919769
-27.286;8.65611;6.96527;0.760122;0.00252437;9.51514e-05;0.000819916
-26.9295;8.65611;6.97386;0.771387;0.00224677;-0.000134808;0.000883588
-26.5729;8.65611;6.98407;0.778651;0.00202391;-0.000154455;0.00091279
-26.2163;8.65611;6.99425;0.784213;0.00202107;-0.000254484;0.000848305
-25.8597;8.65611;6.99453;0.786099;0.00205933;-0.000272008;0.000860462
-25.5031;8.65611;6.9891;0.784183;0.00234437;-0.000375129;0.00078264
-25.1465;8.65611;6.98816;0.779757;0.00295136;-0.000563354;0.000770746
-24.7899;8.65611;6.99047;0.77858;0.00307693;-0.000613134;0.000845728
-24.4333;8.65611;6.99594;0.77879;0.0031778;-0.000520612;0.000879825
-24.0768;8.65611;7.00676;0.776377;0.00212302;-0.000398393;0.000714719
-23.7202;8.65611;7.02257;0.77378;0.001511;-0.000336741;0.000694451
-23.3636;8.65611;7.03564;0.769503;0.00132554;-0.000301636;0.000679753
-23.007;8.65611;7.03955;0.765742;0.00135022;-0.000236331;0.000629959
-22.6504;8.65611;7.03526;0.764293;0.0013268;-0.00013398;0.000548976
-22.2938;8.65611;7.02676;0.764125;0.00146337;-0.000149232;0.000615105
-21.9372;8.65611;7.02695;0.766876;0.0013968;-0.00016043;0.000677259
-21.5807;8.65611;7.03501;0.770113;0.00136661;-0.000161699;0.000630964
-21.2241;8.65611;7.04393;0.774187;0.00125315;-0.000252542;0.000629676
-20.8675;8.65611;7.05199;0.777974;0.0011907;-0.000254913;0.000640094
-20.5109;8.65611;7.06354;0.783339;0.00122989;-0.000251515;0.000610172
-20.1543;8.65611;7.07037;0.788317;0.00114832;-0.000233474;0.000684366
-19.7977;8.65611;7.06677;0.791719;0.00105192;-0.000173522;0.000662093
-19.4411;8.65611;7.06095;0.795135;0.00104458;-0.000176196;0.000590959
-19.0845;8.65611;7.05958;0.795253;0.00117623;-0.00029386;0.000618736
-18.728;8.65611;7.0597;0.7962;0.00124597;-0.000328463;0.000697556
-18.3714;8.65611;7.06453;0.802776;0.00122263;-0.000335525;0.000696751
-18.0148;8.65611;7.07345;0.80738;0.00127779;-0.000284761;0.000787033
-17.6582;8.65611;7.08035;0.804858;0.00123275;-0.000227515;0.000838834
-17.3016;8.65611;7.08179;0.800791;0.00114083;-0.000174356;0.000865788
-16.945;8.65611;7.08336;0.798001;0.00118579;-0.000249025;0.000915989
-16.5884;8.65611;7.09173;0.796689;0.00136272;-0.000241153;0.000977562
-16.2318;8.65611;7.10297;0.798451;0.00131623;-0.000167908;0.000999292
-15.8753;8.65611;7.10806;0.800539;0.0012858;-0.000167274;0.00102939
-15.5187;8.65611;7.10738;0.804038;0.00131437;-0.000259226;0.00102731
-15.1621;8.65611;7.10441;0.809017;0.00118819;-0.000395892;0.00100403
-14.8055;8.65611;7.10155;0.813507;0.00118523;-0.0004067;0.00109873
-14.4489;8.65611;7.10148;0.818465;0.00126994;-0.000365164;0.00107557
-14.0923;8.65611;7.10275;0.822671;0.00113104;-0.000260044;0.000916574
-13.7357;8.65611;7.10317;0.824016;0.00111595;-0.000153609;0.000906397
-13.3791;8.65611;7.10453;0.823382;0.00119108;-0.00014022;0.000813665
-13.0226;8.65611;7.10717;0.821683;0.00131631;-0.000185516;0.000764401
-12.666;8.65611;7.11054;0.820292;0.00137067;-0.000203272;0.000760803
-12.3094;8.65611;7.11665;0.822065;0.00128634;-0.000170182;0.000857045
-11.9528;8.65611;7.12605;0.825066;0.00111269;-0.000185893;0.000869577
-11.5962;8.65611;7.13343;0.826742;0.00110229;-0.000283967;0.000851627
-11.2396;8.65611;7.1392;0.829073;0.00113874;-0.000273759;0.000901008
-10.883;8.65611;7.14246;0.830374;0.00112364;-0.000245509;0.000835955
-10.5264;8.65611;7.1411;0.829302;0.001084;-0.000299685;0.000839709
-10.1699;8.65611;7.13832;0.826161;0.00124499;-0.000401281;0.00095287
-9.81327;8.65611;7.1373;0.820795;0.00142363;-0.000495095;0.000868732
-9.45669;8.65611;7.1401;0.81679;0.0012041;-0.000457107;0.00075373
-9.1001;8.65611;7.15038;0.81782;0.00110002;-0.000378007;0.00077581
-8.74351;8.65611;7.16213;0.817701;0.000996307;-0.000322536;0.000876272
-8.38692;8.65611;7.16688;0.81696;0.00100595;-0.000353518;0.000877801
-8.03034;8.65611;7.16842;0.81608;0.00101131;-0.000363037;0.000831403
-7.67375;8.65611;7.17336;0.817693;0.00107964;-0.000401087;0.000827082
-7.31716;8.65611;7.18016;0.820009;0.00102079;-0.000391419;0.000830529
-6.96058;8.65611;7.1823;0.817285;0.000987469;-0.000364724;0.000768799
-6.60399;8.65611;7.18046;0.812398;0.00100831;-0.000391922;0.000799874
-6.2474;8.65611;7.17911;0.811962;0.00108788;-0.000337168;0.000844648
-5.89081;8.65611;7.18253;0.812827;0.00105986;-0.000309522;0.000850121
-5.53423;8.65611;7.19621;0.812213;0.000971093;-0.000344068;0.000740401
-5.17764;8.65611;7.2097;0.812738;0.000942999;-0.000327154;0.000767524
-4.82105;8.65611;7.2157;0.816276;0.000893688;-0.000261594;0.000766299
-4.46447;8.65611;7.2143;0.82126;0.000809706;-0.000239664;0.000797511
-4.10788;8.65611;7.21076;0.82491;0.000736767;-0.000262668;0.000848012
-3.75129;8.65611;7.2096;0.825564;0.000763424;-0.000270112;0.000905796
-3.3947;8.65611;7.21374;0.824365;0.000869918;-0.000297527;0.000832902
-3.03812;8.65611;7.22116;0.822837;0.00100543;-0.000331709;0.000936151
-2.68153;8.65611;7.22693;0.819208;0.00103039;-0.000347163;0.000900307
-2.32494;8.65611;7.23041;0.814065;0.00106276;-0.000375441;0.000944843
-1.96836;8.65611;7.23311;0.808919;0.00104182;-0.000437115;0.00102493
-1.61177;8.65611;7.23465;0.805005;0.00104235;-0.000429116;0.000957161
-1.25518;8.65611;7.23528;0.801898;0.00107383;-0.000435176;0.000941916
-0.898594;8.65611;7.23713;0.800403;0.00100687;-0.00040934;0.000939802
-0.542006;8.65611;7.24251;0.802522;0.00105034;-0.000335795;0.000960787
-0.185419;8.65611;7.24871;0.804568;0.00126403;-0.000341583;0.00108122
0.171168;8.65611;7.25264;0.803183;0.00135391;-0.000338261;0.00114557
0.527755;8.65611;7.25721;0.800795;0.00122428;-0.000414821;0.00108042
0.884342;8.65611;7.26464;0.799039;0.0013255;-0.000411746;0.00105569
1.24093;8.65611;7.27208;0.798449;0.00143015;-0.000417072;0.001048
1.59752;8.65611;7.27538;0.796356;0.00129718;-0.000487603;0.00111053
1.9541;8.65611;7.27754;0.793031;0.00141645;-0.000530748;0.0012114
2.31069;8.65611;7.28193;0.790395;0.0016806;-0.000469861;0.00127756
2.66728;8.65611;7.28524;0.787492;0.00187838;-0.00047;0.00130318
3.02387;8.65611;7.28629;0.779967;0.00184865;-0.000485587;0.00139094
3.38045;8.65611;7.28824;0.767761;0.00174406;-0.000478703;0.00137057
3.73704;8.65611;7.28765;0.753744;0.00145327;-0.000454165;0.00150052
4.09363;8.65611;7.28806;0.743669;0.00139972;-0.000504708;0.00163952
4.45021;8.65611;7.29188;0.741937;0.00140097;-0.000534616;0.00162681
4.8068;8.65611;7.29924;0.746979;0.00150156;-0.000504169;0.00156166
5.16339;8.65611;7.30751;0.751718;0.00158729;-0.000446937;0.00151229
5.51998;8.65611;7.31744;0.752252;0.00157216;-0.000404055;0.00161998
5.87656;8.65611;7.32618;0.74624;0.00161787;-0.000540814;0.00173085
6.23315;8.65611;7.33176;0.735824;0.00171248;-0.000551056;0.00163636
6.58974;8.65611;7.33574;0.730192;0.00182161;-0.000560096;0.0015594
6.94632;8.65611;7.34;0.735376;0.00188134;-0.000585848;0.00169899
7.30291;8.65611;7.34771;0.745392;0.0019114;-0.000552645;0.00171454
7.6595;8.65611;7.35298;0.752366;0.00184092;-0.000546776;0.00165163
8.01609;8.65611;7.34821;0.759285;0.00189165;-0.000634659;0.0016233
8.37267;8.65611;7.33474;0.77009;0.00203319;-0.000635798;0.00140418
8.72926;8.65611;7.32478;0.778203;0.00205696;-0.00060668;0.00135415
9.08585;8.65611;7.33136;0.775037;0.0023006;-0.000591053;0.00143915
9.44244;8.65611;7.34997;0.764846;0.00290254;-0.000437879;0.0015967
9.79902;8.65611;7.372;0.756242;0.00391785;-0.000382723;0.00185008
10.1556;8.65611;7.38769;0.754093;0.00379202;-0.000465593;0.00203134
10.5122;8.65611;7.38644;0.760294;0.00337952;-0.000609336;0.0021084
10.8688;8.65611;7.37456;0.760693;0.00320854;-0.000715896;0.00196943
11.2254;8.65611;7.36713;0.749424;0.0034409;-0.000877686;0.00179813
11.582;8.65611;7.36808;0.739521;0.00428008;-0.000891333;0.00162265
11.9385;8.65611;7.36748;0.733809;0.00473682;-0.000690795;0.00132645
12.2951;8.65611;7.3666;0.730725;0.0045495;-0.000639759;0.00137791
12.6517;8.65611;7.37272;0.72471;0.00434216;-0.000634152;0.00148216
13.0083;8.65611;7.39307;0.714483;0.00532846;-0.000890651;0.00158645
13.3649;8.65611;7.40774;0.707445;0.00507241;-0.000899367;0.00156799
13.7215;8.65611;7.41402;0.702548;0.00454323;-0.000691064;0.00166441
14.0781;8.65611;7.41966;0.695047;0.00451715;-0.000521615;0.00169411
14.4347;8.65611;7.424;0.686604;0.00456621;-0.000364742;0.00160528
14.7912;8.65611;7.4272;0.682699;0.0047007;-0.000339508;0.00157258
15.1478;8.65611;7.42642;0.684735;0.0043974;-0.000357869;0.00185124
15.5044;8.65611;7.42887;0.690132;0.00406223;-0.000573373;0.0018772
15.861;8.65611;7.43141;0.692923;0.00363042;-0.000822379;0.00167511
16.2176;8.65611;7.4318;0.695471;0.00377553;-0.000986314;0.00182638
16.5742;8.65611;7.43102;0.699345;0.00401323;-0.000781337;0.00198783
16.9308;8.65611;7.42893;0.702744;0.00408389;-0.000706377;0.00231336
17.2874;8.65611;7.43377;0.70139;0.00385858;-0.000657096;0.00258135
17.6439;8.65611;7.44544;0.692538;0.00339025;-0.000710874;0.00249732
18.0005;8.65611;7.45965;0.683719;0.0030351;-0.00063886;0.00230553
18.3571;8.65611;7.46138;0.682448;0.00279077;-0.000490313;0.00244092
18.7137;8.65611;7.45865;0.682679;0.00274254;-0.000383469;0.00246814
19.0703;8.65611;7.46251;0.679713;0.00293376;-0.000508561;0.00205349
19.4269;8.65611;7.47353;0.677294;0.00323302;-0.000786741;0.00179328
19.7835;8.65611;7.48628;0.676224;0.00342178;-0.00078239;0.00172134
20.1401;8.65611;7.49618;0.674972;0.00352588;-0.000787135;0.00173431
20.4966;8.65611;7.50194;0.670242;0.0035522;-0.000593664;0.00175587
20.8532;8.65611;7.5023;0.664182;0.00327447;-0.00039474;0.00191658
21.2098;8.65611;7.49983;0.658613;0.0031443;-0.000281645;0.0021413
21.5664;8.65611;7.49524;0.651798;0.00317608;-0.000374632;0.00237099
21.923;8.65611;7.48881;0.646022;0.00318919;-0.000291384;0.00243357
22.2796;8.65611;7.48239;0.636575;0.0029794;-5.90808e-05;0.00258257
22.6362;8.65611;7.47746;0.623075;0.00320423;0.000153134;0.00293152
22.9927;8.65611;7.47988;0.608614;0.00384049;0.000588892;0.00345255
23.3493;8.65611;7.49355;0.600699;0.00486271;0.0012981;0.00460572
23.7059;8.65611;7.50706;0.598977;0.00545477;0.00172736;0.0056505
24.0625;8.65611;7.50749;0.595659;0.00576008;0.00099397;0.00568447
24.4191;8.65611;7.50137;0.597579;0.0048269;-0.000207077;0.00523785
24.7757;8.65611;7.49369;0.609927;0.00434818;-0.00120784;0.00530153
25.1323;8.65611;7.4884;0.620702;0.00412673;-0.00175105;0.00538359
25.4889;8.65611;7.48896;0.620317;0.00413194;-0.00174403;0.00495162
25.8454;8.65611;7.49887;0.604412;0.00437517;-0.00181337;0.00464168
26.202;8.65611;7.51079;0.581551;0.00386445;-0.00150538;0.00453341
26.5586;8.65611;7.52008;0.56637;0.00344516;-0.00101203;0.00454661
26.9152;8.65611;7.53193;0.56773;0.00396581;-0.000661842;0.00669036
27.2718;8.65611;7.54448;0.576195;0.00427233;-6.29001e-05;0.00897676
27.6284;8.65611;7.55473;0.581655;0.00448732;0.000707695;0.0102532
27.985;8.65611;7.55525;0.571989;0.00459196;0.000862661;0.0107451
28.3416;8.65611;7.54862;0.558524;0.00456045;0.000402212;0.0105198
28.6981;8.65611;7.54648;0.556333;0.0039628;8.08273e-05;0.00949554
29.0547;8.65611;7.54901;0.560309;0.0034772;-0.000200693;0.00836604
29.4113;8.65611;7.55212;0.567601;0.00381434;-0.000457085;0.00790591
29.7679;8.65611;7.55726;0.5669;0.00406972;-0.000521729;0.00701506
30.1245;8.65611;7.56064;0.556482;0.00492713;-0.000498116;0.00605429
30.4811;8.65611;7.56432;0.546707;0.00595676;-0.000393893;0.0056009
30.8377;8.65611;7.55976;0.543945;0.00686115;-0.000583745;0.00567641
31.1943;8.65611;7.55418;0.54653;0.00647051;0.000146623;0.00668934
31.5508;8.65611;7.55169;0.553257;0.00607197;8.34558e-05;0.00832649
31.9074;8.65611;7.54765;0.557305;0.00591821;-0.00101542;0.0099419
32.264;8.65611;7.54689;0.559594;0.00523759;-0.00179666;0.0109709
32.6206;8.65611;7.5532;0.557187;0.00447486;-0.00150482;0.0108663
32.9772;8.65611;7.56882;0.548476;0.00401693;-0.00121807;0.0107076
33.3338;8.65611;7.58332;0.545065;0.0040161;-0.000698187;0.010316
33.6904;8.65611;7.58456;0.544043;0.00476142;-1.41428e-05;0.0099721
34.047;8.65611;7.58128;0.534388;0.00510568;0.000525645;0.00918064
34.4035;8.65611;7.58227;0.524102;0.00621741;0.000645866;0.00887737
34.7601;8.65611;7.5827;0.520194;0.00653;0.000923728;0.00869785
35.1167;8.65611;7.58266;0.519451;0.00668963;0.00133302;0.00860226
35.4733;8.65611;7.58192;0.50936;0.00596967;0.00138031;0.009141
